parentSKU,SKU,name,slug,description,class,price,salePrice,taxonomies.productType,featuredImage,thumbnail,images,stockQuantity,totalSales,taxonomies.disc-type,attributes.color,attributes.plastic,attributes.rimColor,netWeight,taxonomies.brand,attributes.fade,attributes.glide,attributes.inboundsId,attributes.speed,attributes.turn
ENVY,ENVY_NEUTRON_1736,"Envy - Color: white, Plastic: neutron, Rim Color: white, Scaled Weight: 173-6g",product-616-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-neutron-17361.png,https://hyzershop.com/wp-content/uploads/axiom-envy-neutron-17361-150x150.png,,0,,,White,Neutron,White,173.6g,Axiom Discs,,,,,
ENVY,ENVY_PLASMA_1665,"Envy - Color: light-blue, Plastic: plasma, Rim Color: orange, Scaled Weight: 166-5g",product-616-variation-3,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-plasma-16651.png,https://hyzershop.com/wp-content/uploads/axiom-envy-plasma-16651-150x150.png,,1,,,Light Blue,Plasma,Orange,166.5g,Axiom Discs,,,,,
ENVY,ENVY_PLASMA_1717,"Envy - Color: blue-sparkle, Plastic: plasma, Rim Color: white, Scaled Weight: 171-7g",product-616-variation-4,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-plasma-17171.png,https://hyzershop.com/wp-content/uploads/axiom-envy-plasma-17171-150x150.png,,1,,,Blue Sparkle,Plasma,White,171.7g,Axiom Discs,,,,,
ENVY,ENVY_PROTON_1616,"Envy - Color: neon-pink, Plastic: proton, Rim Color: neon-yellow, Scaled Weight: 161-6g",product-616-variation-5,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-proton-16161.png,https://hyzershop.com/wp-content/uploads/axiom-envy-proton-16161-150x150.png,,1,,,Neon Pink,Proton,Neon Yellow,161.6g,Axiom Discs,,,,,
ENVY,ENVY_PROTON_1741,"Envy - Color: blue, Plastic: proton, Rim Color: red, Scaled Weight: 174-1g",product-616-variation-6,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-proton-17411.png,https://hyzershop.com/wp-content/uploads/axiom-envy-proton-17411-150x150.png,,1,,,Blue,Proton,Red,174.1g,Axiom Discs,,,,,
ENVY,ENVY_SOFTNEUTRON_1611,"Envy - Color: white, Plastic: neutron-soft, Rim Color: neon-yellow, Scaled Weight: 161-1g",product-616-variation-7,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-softneutron-16111.png,https://hyzershop.com/wp-content/uploads/axiom-envy-softneutron-16111-150x150.png,,1,,,White,Neutron (Soft),Neon Yellow,161.1g,Axiom Discs,,,,,
ENVY,ENVY_SOFTNEUTRON_1750,"Envy - Color: blue, Plastic: neutron-soft, Rim Color: white, Scaled Weight: 175-0g",product-616-variation-8,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/axiom-envy-softneutron-17501.png,https://hyzershop.com/wp-content/uploads/axiom-envy-softneutron-17501-150x150.png,,1,,,Blue,Neutron (Soft),White,175.0g,Axiom Discs,,,,,
,SURGESS,Surge SS,discraft-surge-ss,"<strong>Manufacturer's Description:Î¾</strong>A max distance driver for players who don't have quite enough snap to maximize the original Surge's potential. The Super Straight Surge SSŠÜ¢ delivers all the glide that players have come to expect from a Surge,ŠÜ¢ with a straighter edge to enhance controllability at slower speeds. Goes a long way with less effort!",Variable,14,14,Discs,https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14721.png,https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14721-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-surgess-z-17371.png|https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14721.png|https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14611.png|https://hyzershop.com/wp-content/uploads/discraft-surgess-z-17431.png,3,1,Distance Drivers,Light Blue|Light Green|Orange|Red,Z|Z-Lite,,146.1g|147.2g|173.7g|174.3g,Discraft,2,5,9155859,11,-1
SURGESS,SURGESS_ZLITE_1461,"Surge SS - Color: light-blue, Plastic: z-lite, Scaled Weight: 146-1g",product-675-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14611.png,https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14611-150x150.png,,1,,,Light Blue,Z-Lite,,146.1g,Discraft,,,,,
SURGESS,SURGESS_ZLITE_1472,"Surge SS - Color: light-green, Plastic: z-lite, Scaled Weight: 147-2g",product-675-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14721.png,https://hyzershop.com/wp-content/uploads/discraft-surgess-zlite-14721-150x150.png,,0,,,Light Green,Z-Lite,,147.2g,Discraft,,,,,
SURGESS,SURGESS_Z_1737,"Surge SS - Color: orange, Plastic: z, Scaled Weight: 173-7g",product-675-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surgess-z-17371.png,https://hyzershop.com/wp-content/uploads/discraft-surgess-z-17371-150x150.png,,1,,,Orange,Z,,173.7g,Discraft,,,,,
SURGESS,SURGESS_Z_1743,"Surge SS - Color: red, Plastic: z, Scaled Weight: 174-3g",product-675-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-surgess-z-17431.png,https://hyzershop.com/wp-content/uploads/discraft-surgess-z-17431-150x150.png,,1,,,Red,Z,,174.3g,Discraft,,,,,
,APX,APX,discraft-apx,"<strong>Manufacturer's Description:</strong>
The Discraft Soft APX is a super-soft flexible putter made with a special elite plastic. The outstanding grip helps this disc to provide consistent releases and successful putts. The APX is slightly understable. It has an overall straight flight path with minor turn and limited fade.",Variable,11,11,Discs,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1710.png,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1710-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1710.png|https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1743.png,2,0,Putters,Orange|Red,X,,171.0g|174.3g,Discraft,1,3,8913305,2,-1
APX,APX_X_1710,"APX - Color: red, Plastic: x, Scaled Weight: 171-0g",,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1710.png,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1710-150x150.png,,1,,,Red,X,,171.0g,Discraft,,,,,
APX,APX_X_1743,"APX - Color: orange, Plastic: x, Scaled Weight: 174-3g",,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1743.png,https://hyzershop.com/wp-content/uploads/discraft-apx-softx-1743-150x150.png,,1,,,Orange,X,,174.3g,Discraft,,,,,
,ROACH,Roach,discraft-roach,"<strong>Manufacturer's Description:</strong> The 2015 Ace Race disc. A straight flier with extra glide, the Roach is crafty in avoiding danger while incessantly pursuing chains. Just point and shoot. It's beadless too and feels great in the hand. Try a Roach on your next approach!",Variable,8.00-14.00,8.00-14.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1746.png,https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1746-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-roach-softx-1738.png|https://hyzershop.com/wp-content/uploads/discraft-roach-softx-1712.png|https://hyzershop.com/wp-content/uploads/discraft-roach-prod-1738.png|https://hyzershop.com/wp-content/uploads/discraft-roach-prod-1709.png|https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1747.png|https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1746.png,6,0,Putters,Black|Blue|Light Blue|Light Orange|Red,Big Z|Pro-D|X,,170.9g|171.2g|173.8g|174.6g|174.7g,Discraft,1,4,9720863,2,-1
ROACH,ROACH_BIGZ_1746,"Roach - Color: light-blue, Plastic: big-z, Scaled Weight: 174-6g",,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1746.png,https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1746-150x150.png,,1,,,Light Blue,Big Z,,174.6g,Discraft,,,,,
ROACH,ROACH_BIGZ_1747,"Roach - Color: light-orange, Plastic: big-z, Scaled Weight: 174-7g",product-707-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1747.png,https://hyzershop.com/wp-content/uploads/discraft-roach-bigz-1747-150x150.png,,1,,,Light Orange,Big Z,,174.7g,Discraft,,,,,
ROACH,ROACH_PROD_1709,"Roach - Color: blue, Plastic: pro-d, Scaled Weight: 170-9g",product-707-variation-2,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-prod-1709.png,https://hyzershop.com/wp-content/uploads/discraft-roach-prod-1709-150x150.png,,1,,,Blue,Pro-D,,170.9g,Discraft,,,,,
ROACH,ROACH_PROD_1738,"Roach - Color: red, Plastic: pro-d, Scaled Weight: 173-8g",product-707-variation-3,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-prod-1738.png,https://hyzershop.com/wp-content/uploads/discraft-roach-prod-1738-150x150.png,,1,,,Red,Pro-D,,173.8g,Discraft,,,,,
ROACH,ROACH_SOFTX_1712,"Roach - Color: black, Plastic: x, Scaled Weight: 171-2g",product-707-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-softx-1712.png,https://hyzershop.com/wp-content/uploads/discraft-roach-softx-1712-150x150.png,,1,,,Black,X,,171.2g,Discraft,,,,,
ROACH,ROACH_SOFTX_1738,"Roach - Color: red, Plastic: x, Scaled Weight: 173-8g",product-707-variation-5,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-roach-softx-1738.png,https://hyzershop.com/wp-content/uploads/discraft-roach-softx-1738-150x150.png,,1,,,Red,X,,173.8g,Discraft,,,,,
,BANGERGT,Banger GT,discraft-banger-gt,"<strong>Manufacturer's Description:</strong> Our Groove TopŠÜ¢ putter delivers consistency and confidence with every release. It's overstable enough to handle a headwind, and is also favored by players who putt on a hyzer. Won't turn over on long approaches, won't skip on fast greens. Tuck your thumb in and feel the Groove TopŠÜ¢ difference.",Variable,8.00-11.00,8.00-11.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1703.png,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1703-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1703.png|https://hyzershop.com/wp-content/uploads/discraft-banger-gt-softx-1730.png|https://hyzershop.com/wp-content/uploads/discraft-banger-gt-softx-1709.png|https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1752.png,2,2,Putters,Light Blue|Neon Yellow|Pastel Purple|Red,Pro-D|X,,170.3g|170.9g|173.0g|175.2g,Discraft,1,3,656924,2,0
BANGERGT,BANGERGT_PROD_1703,"Banger GT - Color: pastel-purple, Plastic: pro-d, Scaled Weight: 170-3g",product-715-variation,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1703.png,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1703-150x150.png,,1,,,Pastel Purple,Pro-D,,170.3g,Discraft,,,,,
BANGERGT,BANGERGT_PROD_1752,"Banger GT - Color: red, Plastic: pro-d, Scaled Weight: 175-2g",product-715-variation-2,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1752.png,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-prod-1752-150x150.png,,1,,,Red,Pro-D,,175.2g,Discraft,,,,,
BANGERGT,SOFTBANGERGT_X_1709,"Banger GT - Color: light-blue, Plastic: x, Scaled Weight: 170-9g",product-715-variation-3,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-softx-1709.png,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-softx-1709-150x150.png,,0,,,Light Blue,X,,170.9g,Discraft,,,,,
BANGERGT,SOFTBANGERGT_X_1730,"Banger GT - Color: neon-yellow, Plastic: x, Scaled Weight: 173-0g",product-715-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-softx-1730.png,https://hyzershop.com/wp-content/uploads/discraft-banger-gt-softx-1730-150x150.png,,0,,,Neon Yellow,X,,173.0g,Discraft,,,,,
,BUZZZOS,Buzzz OS,discraft-buzzz-os,"<strong>Manufacturer's Description:</strong> The perfect complement to your <a href=""http://stage.hyzershop.com/product/discraft-buzzz/"">Buzzz</a>. When you're facing a headwind, need a straight shot with a hard finish, or want to use a forehand throw, Buzzz OS delivers success. Plus it's beadless; it feels like a Buzzz in your hand, lending a familiar confidence that comes with the Buzzz family of discs.",Variable,8.00-15.00,8.00-15.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1781.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1781-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-zflx-1757.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-zflx-1749.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1781.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1748.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-prod-1767.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-prod-1733.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-bigz-1798.png,7,2,Mid-Ranges,Blue|Dark Orange|Hot Pink|Light Blue|Light Pink|Red|Yellow,Big Z|Pro-D|Z|Z FLX,,173.3g|174.8g|174.9g|175.7g|176.7g|178.1g|178.7g|179.8g,Discraft,3,4,8292204,5,0
BUZZZOS,BUZZZOS_PROD_1733,"Buzzz OS - Color: yellow, Plastic: pro-d, Scaled Weight: 173-3g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-prod-1733.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-prod-1733-150x150.png,,1,,,Yellow,Pro-D,,173.3g,Discraft,,,,,
BUZZZOS,BUZZZOS_PROD_1767,"Buzzz OS - Color: blue, Plastic: pro-d, Scaled Weight: 176-7g",,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-prod-1767.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-prod-1767-150x150.png,,1,,,Blue,Pro-D,,176.7g,Discraft,,,,,
BUZZZOS,BUZZZOS_Z_1781,"Buzzz OS - Color: light-blue, Plastic: z, Scaled Weight: 178-1g",,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1781.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1781-150x150.png,,1,,,Light Blue,Z,,178.1g,Discraft,,,,,
BUZZZOS,BUZZZOS_Z_1748,"Buzzz OS - Color: dark-orange, Plastic: z, Scaled Weight: 174-8g",,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1748.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-z-1748-150x150.png,,1,,,Dark Orange,Z,,174.8g,Discraft,,,,,
BUZZZOS,BUZZZOS_BIGZ_1798,"Buzzz OS - Color: light-blue, Plastic: big-z, Scaled Weight: 179-8g",product-732-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-bigz-1798.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-bigz-1798-150x150.png,,1,,,Light Blue,Big Z,,179.8g,Discraft,,,,,
BUZZZOS,BUZZZOS_ZFLX_1757,"Buzzz OS - Color: red, Plastic: z-flx, Scaled Weight: 175-7g",product-732-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-zflx-1757.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-zflx-1757-150x150.png,,1,,,Red,Z FLX,,175.7g,Discraft,,,,,
BUZZZOS,BUZZZOS_ZFLX_1749,"Buzzz OS - Color: hot-pink, Plastic: z-flx, Scaled Weight: 174-9g",product-732-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-zflx-1749.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-os-zflx-1749-150x150.png,,1,,,Hot Pink,Z FLX,,174.9g,Discraft,,,,,
,CHALLENGER,Challenger,discraft-challenger,"<strong>Manufacturer's Description: </strong>The ChallengerŠÜ¢ is an amazing overstable putter, and very popular with advanced players. It can get around trouble for those long hyzer putts and is overstable enough to take a good amount of snap on approaches.",Variable,8.00-15.00,8.00-15.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-17171.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-17171-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-flx-17451.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-17171.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-174.21.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-softx-17421.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-softx-17151.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-prod-17281.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-prod-16971.png|https://hyzershop.com/wp-content/uploads/discraft-challenger-flx-17461.png,7,1,Putters,Coral|Light Blue|Light Green|Neon Yellow|White|Yellow,ESP FLX|Pro-D|X|X (Soft)|Z FLX,,169.7g|171.5g|171.7g|172.8g|174.2g|174.5g|174.6g,Discraft,2,3,9906131,2,0
CHALLENGER,CHALLENGER_ZFLX_1742,"Challenger - Color: neon-yellow, Plastic: z-flx, Scaled Weight: 174-2g",product-754-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-174.21.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-174.21-150x150.png,,1,,,Neon Yellow,Z FLX,,174.2g,Discraft,,,,,
CHALLENGER,CHALLENGER_ZFLX_1717,"Challenger - Color: light-blue, Plastic: z-flx, Scaled Weight: 171-7g",product-754-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-17171.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-zflx-17171-150x150.png,,1,,,Light Blue,Z FLX,,171.7g,Discraft,,,,,
CHALLENGER,CHALLENGER_SOFTX_1742,"Challenger - Color: white, Plastic: x-soft, Scaled Weight: 174-2g",product-754-variation-3,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-softx-17421.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-softx-17421-150x150.png,,1,,,White,X (Soft),,174.2g,Discraft,,,,,
CHALLENGER,CHALLENGER_SOFTX_1715,"Challenger - Color: yellow, Plastic: x-soft, Scaled Weight: 171-5g",product-754-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-softx-17151.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-softx-17151-150x150.png,,0,,,Yellow,X (Soft),,171.5g,Discraft,,,,,
CHALLENGER,CHALLENGER_PROD_1728,"Challenger - Color: white, Plastic: pro-d, Scaled Weight: 172-8g",product-754-variation-5,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-prod-17281.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-prod-17281-150x150.png,,1,,,White,Pro-D,,172.8g,Discraft,,,,,
CHALLENGER,CHALLENGER_PROD_1697,"Challenger - Color: white, Plastic: pro-d, Scaled Weight: 169-7g",product-754-variation-6,,Variation,,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-prod-16971.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-prod-16971-150x150.png,,1,,,White,Pro-D,,169.7g,Discraft,,,,,
CHALLENGER,CHALLENGER_ESPFLX_1746,"Challenger - Color: light-green, Plastic: esp-flx, Scaled Weight: 174-6g",product-754-variation-7,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-flx-17461.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-flx-17461-150x150.png,,1,,,Light Green,ESP FLX,,174.6g,Discraft,,,,,
CHALLENGER,CHALLENGER_ESPFLX_1745,"Challenger - Color: coral, Plastic: esp-flx, Scaled Weight: 174-5g",product-754-variation-8,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-challenger-flx-17451.png,https://hyzershop.com/wp-content/uploads/discraft-challenger-flx-17451-150x150.png,,1,,,Coral,ESP FLX,,174.5g,Discraft,,,,,
,BUZZZSS,Buzzz SS,discraft-buzzz-ss,"<strong>Manufacturer's Description: </strong>Flies like a well-seasoned <a href=""http://stage.hyzershop.com/product/discraft-buzzz/"">Buzzz</a> right out of the box! Use it to hit pinpoint gaps, and take advantage of its nice glide for super smooth, buttery anhyzers. Buzzz SS is a must have for all Buzzz fans.",Variable,14,14,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17791.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17791-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17771.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-zflx-17851.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-zflx-17641.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17791.png,3,1,Mid-Ranges,Green|Hot Pink|Light Blue|Pink,Z|Z FLX,,176.4g|177.7g|177.9g|178.5g,Discraft,1,4,8292205,5,-2
BUZZZSS,BUZZZSS_Z_1777,"Buzzz SS - Color: pink, Plastic: z, Scaled Weight: 177-7g",product-771-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17771.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17771-150x150.png,,1,,,Pink,Z,,177.7g,Discraft,,,,,
BUZZZSS,BUZZZSS_Z_1779,"Buzzz SS - Color: green, Plastic: z, Scaled Weight: 177-9g",product-771-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17791.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-z-17791-150x150.png,,1,,,Green,Z,,177.9g,Discraft,,,,,
BUZZZSS,BUZZZSS_ZFLX_1764,"Buzzz SS - Color: hot-pink, Plastic: z-flx, Scaled Weight: 176-4g",product-771-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-zflx-17641.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-zflx-17641-150x150.png,,1,,,Hot Pink,Z FLX,,176.4g,Discraft,,,,,
BUZZZSS,BUZZZSS_ZFLX_1785,"Buzzz SS - Color: light-blue, Plastic: z-flx, Scaled Weight: 178-5g",product-771-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-zflx-17851.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ss-zflx-17851-150x150.png,,0,,,Light Blue,Z FLX,,178.5g,Discraft,,,,,
,WASP,Wasp,discraft-wasp,"<strong>Manufacturer's Description:</strong>The WaspŠÜ¢ is our most popular overstable midrange. Superbly consistent flight characteristics for shots in the 250-350 foot range, you'll want one for windy days or hyzer finishes.",Variable,14,14,Discs,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17421.png,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17421-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17421.png|https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17661.png,1,1,Mid-Ranges,Blue|Red,Z,,174.2g|176.6g,Discraft,2,5,3449546,5,0
WASP,WASP_Z_1742,"Wasp - Color: red, Plastic: z, Scaled Weight: 174-2g",product-780-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17421.png,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17421-150x150.png,,0,,,Red,Z,,174.2g,Discraft,,,,,
WASP,WASP_Z_1766,"Wasp - Color: blue, Plastic: z, Scaled Weight: 176-6g",product-780-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17661.png,https://hyzershop.com/wp-content/uploads/discraft-wasp-z-17661-150x150.png,,1,,,Blue,Z,,176.6g,Discraft,,,,,
,IMPACT,Impact,discraft-impact,"<strong>Manufacturer's Description: </strong>Easy to throw and easy to control, the Impact will help you to stay in the fairway and lower your scores. The engineered rim crosshatching projects a faint wave around the Impact as it flies, displacing air to enhance glide while keeping the disc flat and straight.",Variable,15,15,Discs,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17541.png,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17541-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17261.png|https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17541.png,2,0,Fairway Drivers,Light Blue|Light Green,ESP,,172.6g|175.4g,Discraft,1,5,470840,5,-1
IMPACT,IMPACT_ESP_1754,"Impact - Color: light-blue, Plastic: esp, Scaled Weight: 175-4g",product-785-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17541.png,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17541-150x150.png,,1,,,Light Blue,ESP,,175.4g,Discraft,,,,,
IMPACT,IMPACT_ESP_1726,"Impact - Color: light-green, Plastic: esp, Scaled Weight: 172-6g",product-785-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17261.png,https://hyzershop.com/wp-content/uploads/discraft-impact-esp-17261-150x150.png,,1,,,Light Green,ESP,,172.6g,Discraft,,,,,
,RINGER,Ringer,discraft-ringer,<strong>Manufacturer's Description: </strong>Ringer is an excellent choice for an everyday utility disc. The combination of moderate overstability and low profile make Ringer a popular choice for approaches and putts alike in both calm and breezy conditions.,Variable,8.00-11.00,8.00-11.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17171.png,https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17171-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-ringer-prod-17051.png|https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17591.png|https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17171.png|https://hyzershop.com/wp-content/uploads/discraft-ringer-prod-17511.png,4,0,Putters,Blue|Hot Pink|Orange,Pro-D|X (Soft),,170.5g|171.7g|175.1g|175.9g,Discraft,2,4,1864147,3,0
RINGER,RINGER_SOFTX_1759,"Ringer - Color: orange, Plastic: x-soft, Scaled Weight: 175-9g",product-793-variation,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17591.png,https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17591-150x150.png,,1,,,Orange,X (Soft),,175.9g,Discraft,,,,,
RINGER,RINGER_SOFTX_1717,"Ringer - Color: blue, Plastic: x-soft, Scaled Weight: 171-7g",product-793-variation-2,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17171.png,https://hyzershop.com/wp-content/uploads/discraft-ringer-softx-17171-150x150.png,,1,,,Blue,X (Soft),,171.7g,Discraft,,,,,
RINGER,RINGER_PROD_1705,"Ringer - Color: hot-pink, Plastic: pro-d, Scaled Weight: 170-5g",product-793-variation-3,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-ringer-prod-17051.png,https://hyzershop.com/wp-content/uploads/discraft-ringer-prod-17051-150x150.png,,1,,,Hot Pink,Pro-D,,170.5g,Discraft,,,,,
